seller_id,cuenta,item_id,title,catalog_product_id,listing_type_id,price,available_quantity,status,permalink,thumbnail,date_created,last_updated
483904870,C2,MLC2113154464,Válvula Electrónica Al Muro Descarga Wc Con Sensor Superior,MLC28153865,gold_special,400000,0,paused,https://articulo.mercadolibre.cl/MLC-2113154464-valvula-electronica-al-muro-descarga-wc-con-sensor-superior-_JM,http://http2.mlstatic.com/D_998932-MLA79661354369_092024-I.jpg,2023-11-20T11:10:48.813Z,2026-03-23T20:23:42.496Z
483904870,C2,MLC1727754430,Llave Monomando Ducha Inox Al Muro Cuadrado 2 Vias Color Plateado,MLC23558211,gold_special,400000,0,paused,https://articulo.mercadolibre.cl/MLC-1727754430-llave-monomando-ducha-inox-al-muro-cuadrado-2-vias-color-plateado-_JM,http://http2.mlstatic.com/D_925954-MLU74986702974_032024-I.jpg,2023-06-09T14:52:03.000Z,2026-03-23T20:23:40.328Z
483904870,C2,MLC1296395294,Lavaplatos Sobreponer Simple 80x50 Inoxidable Derecho Color Plateado,MLC21299614,gold_special,31190,5,active,https://articulo.mercadolibre.cl/MLC-1296395294-lavaplatos-sobreponer-simple-80x50-inoxidable-derecho-color-plateado-_JM,http://http2.mlstatic.com/D_852058-MLC43973456662_112020-I.jpg,2023-01-26T11:36:43.000Z,2026-05-18T17:39:25.449Z
483904870,C2,MLC2100976082,Lavaplatos 68x45cm Con Llave Profesional Y Full Accesorios Color Plateado,MLC28096195,gold_special,400000,0,paused,https://articulo.mercadolibre.cl/MLC-2100976082-lavaplatos-68x45cm-con-llave-profesional-y-full-accesorios-color-plateado-_JM,http://http2.mlstatic.com/D_660047-MLU72841206237_112023-I.webp,2023-11-14T16:13:29.783Z,2026-05-10T23:53:39.885Z
483904870,C2,MLC2992418134,Botonera Dual Flush Para Wc,MLC27508546,gold_special,3856,0,paused,https://articulo.mercadolibre.cl/MLC-2992418134-botonera-dual-flush-para-wc-_JM,http://http2.mlstatic.com/D_850276-MLA99564489714_122025-I.webp,2025-07-25T19:55:33.970Z,2026-05-12T15:49:07.340Z
483904870,C2,MLC3902446360,Dispensador De Jabón Líquido Manual Para Pared Täumm Schawarz Negro,MLC67498091,gold_special,11577,2,active,https://articulo.mercadolibre.cl/MLC-3902446360-dispensador-de-jabon-liquido-manual-para-pared-tumm-schawarz-negro-_JM,http://http2.mlstatic.com/D_773582-MLA109096245492_042026-I.jpg,2026-04-23T18:24:27.705Z,2026-05-25T23:40:40.430Z
483904870,C2,MLC1422400091,Jabonera Colomba Cromada Vidrio Empavonado Color Plateado,MLC26249434,gold_pro,5568,1,active,https://articulo.mercadolibre.cl/MLC-1422400091-jabonera-colomba-cromada-vidrio-empavonado-color-plateado-_JM,http://http2.mlstatic.com/D_993724-MLU71187473152_082023-I.jpg,2023-09-11T16:41:52.397Z,2026-05-23T17:07:07.691Z
483904870,C2,MLC3733478544,Mezcladora De Baño Monocomando Para Lavatorio Alto Con Acabado Mate Negro,MLC65953136,gold_special,26162,6,active,https://articulo.mercadolibre.cl/MLC-3733478544-mezcladora-de-bano-monocomando-para-lavatorio-alto-con-acabado-mate-negro-_JM,http://http2.mlstatic.com/D_930698-MLA107595127441_022026-I.webp,2026-03-09T17:04:53.392Z,2026-05-25T05:11:18.961Z
483904870,C2,MLC1643954833,Asiento Wc Cierre Lento Plástico Milan,MLC22694450,gold_special,400000,0,paused,https://articulo.mercadolibre.cl/MLC-1643954833-asiento-wc-cierre-lento-plastico-milan-_JM,http://http2.mlstatic.com/D_948073-MLU79395049997_092024-I.jpg,2025-07-11T12:16:28.776Z,2026-03-13T20:40:08.829Z
483904870,C2,MLC3971603812,Llave Monomando Lavaplatos Vertical Colomba Color Plateado Brillante,MLC21941732,gold_special,19990,14,active,https://articulo.mercadolibre.cl/MLC-3971603812-llave-monomando-lavaplatos-vertical-colomba-color-plateado-brillante-_JM,http://http2.mlstatic.com/D_847011-MLA95972105543_102025-I.webp,2026-05-13T13:48:12.445Z,2026-05-25T23:40:42.266Z
483904870,C2,MLC2282907044,Lavamanos Sobreponer 42x42x14 Cristal Desague Llave Acabado Transparente Color Transparente | Alto Modern Inox,MLC24139475,gold_special,400000,0,paused,https://articulo.mercadolibre.cl/MLC-2282907044-lavamanos-sobreponer-42x42x14-cristal-desague-llave-acabado-transparente-color-transparente-alto-modern-inox-_JM,http://http2.mlstatic.com/D_846722-MLU70117990506_062023-I.webp,2024-02-20T12:24:45.673Z,2026-03-13T20:40:00.425Z
483904870,C2,MLC1911347709,Monomando Ducha Empotrado Notte Acabado Mate Color Negro,MLC41735119,gold_special,32209,1,active,https://articulo.mercadolibre.cl/MLC-1911347709-monomando-ducha-empotrado-notte-acabado-mate-color-negro-_JM,http://http2.mlstatic.com/D_994567-MLA99548008646_122025-I.webp,2026-04-03T01:52:08.270Z,2026-05-13T19:26:04.501Z
